Identifier	Character	Dialogue	Filename	Line Number	Ren'Py Script
edeline_character_procedures_d37a620d	edel	I have a wide repertoire of smiles! Here's my first.	game/edeline_character_procedures.rpy	504	edel "[what]"
edeline_character_procedures_cf162dad	edel	This is the smile for the days Cleo bakes a cake!	game/edeline_character_procedures.rpy	507	edel "[what]"
edeline_character_procedures_70d95e65	edel	This one is for the days I spend with Mym!	game/edeline_character_procedures.rpy	510	edel "[what]"
edeline_character_procedures_866776cc	edel	I... Do feel remorse for what happened in the throne room. If only there were some way... (grimace1) 	game/edeline_character_procedures.rpy	513	edel "[what]"
edeline_character_procedures_bb8be782	edel	I would wish that things would change but... (grimace2)Well, I guess sometimes I need to keep moving forward.	game/edeline_character_procedures.rpy	516	edel "[what]"
edeline_character_procedures_7bd12330	edel	I let down the people I cared about... (frown1) Do I even deserve to lead?	game/edeline_character_procedures.rpy	519	edel "[what]"
edeline_character_procedures_a71ce720	edel	Apologies... I... I need some time to think. Please, by all means, enjoy your stay! I... I need to go.	game/edeline_character_procedures.rpy	522	edel "[what]"
eirene_character_procedures_a60f2faf	eir	Greetings. Initiating emotion simulation procedure.	game/eirene_character_procedures.rpy	543	eir "[what]"
eirene_character_procedures_0b3f6c75	eir	System reevaluation needed after 1/4/2023 renaming procedure.	game/eirene_character_procedures.rpy	548	eir "[what]"
eirene_character_procedures_d90902b3	eir	System check... all readings normal.	game/eirene_character_procedures.rpy	552	eir "[what]"
eirene_character_procedures_f20967c5	eir	I will now attempt to display all eye-based emotions.	game/eirene_character_procedures.rpy	553	eir "[what]"
eirene_character_procedures_8544b0f2	eir	Displaying 'neutral' facial procedure and 'mutter1' oral procedure.	game/eirene_character_procedures.rpy	556	eir "[what]"
eirene_character_procedures_294d746a	eir	Displaying 'closed_neutral' facial procedure and 'mutter2' oral procedure.	game/eirene_character_procedures.rpy	559	eir "[what]"
eirene_character_procedures_27ab791a	eir	Displaying 'angry' facial procedure and 'frown1' oral procedure.	game/eirene_character_procedures.rpy	562	eir "[what]"
eirene_character_procedures_5a2d26e7	eir	Activating glow for angry expression to produce 'glow_angry' facial procedure.	game/eirene_character_procedures.rpy	565	eir "[what]"
eirene_character_procedures_88722385	eir	Displaying 'focused' facial procedure and 'frown2' oral procedure.	game/eirene_character_procedures.rpy	568	eir "[what]"
eirene_character_procedures_5a2d26e7_1	eir	Activating glow for angry expression to produce 'glow_angry' facial procedure.	game/eirene_character_procedures.rpy	571	eir "[what]"
eirene_character_procedures_7ffd6b95	eir	Displaying 'injured' facial procedure and 'grimace1' oral procedure.	game/eirene_character_procedures.rpy	574	eir "[what]"
eirene_character_procedures_712a3f9a	eir	Displaying 'pained' facial procedure and 'grimace2' oral procedure.	game/eirene_character_procedures.rpy	577	eir "[what]"
eirene_character_procedures_49e79098	eir	Displaying 'relaxed' facial procedure and 'smile1' oral procedure.	game/eirene_character_procedures.rpy	580	eir "[what]"
eirene_character_procedures_cce73ca4	eir	Displaying 'sad' facial procedure and 'shout1' oral procedure.	game/eirene_character_procedures.rpy	583	eir "[what]"
eirene_character_procedures_c5ab8b12	eir	Maintaining 'shout1' oral procedure but switching to 'surprised' facial expression.	game/eirene_character_procedures.rpy	586	eir "[what]"
eirene_character_procedures_6f143a7b	eir	Maintaining 'shout1' oral procedure but switching to 'dull' facial expression.	game/eirene_character_procedures.rpy	589	eir "[what]"
eirene_character_procedures_1b4d9280	eir	Confirmation: all emotional expression mechanisms are in functioning order.	game/eirene_character_procedures.rpy	592	eir "[what]"
eirene_character_procedures_ca51f808	eir	Abnormalities minimal. Eirene unit is deemed cleared for further operations. Commence orders.	game/eirene_character_procedures.rpy	593	eir "[what]"
elisanneS_character_procedures_bf95d363	selly	Whew, it's been a while since we all scheduled a beach trip. ('selisanne' body)	game/elisanneS_character_procedures.rpy	650	selly "[what]"
elisanneS_character_procedures_f235331b	selly	Hrrrgh! Well, it looks like it still fits just fine! ('selisanneSTR' body)	game/elisanneS_character_procedures.rpy	655	selly "[what]"
elisanneS_character_procedures_bea713f8	selly	But... I dunno, can I still pull it off? It's a little more... revealing than my usual attire.	game/elisanneS_character_procedures.rpy	658	selly "[what]"
elisanneS_character_procedures_f3536436	selly	...N-No, Elly, you bought this because you wanted to have more confidence! You can totally do this.	game/elisanneS_character_procedures.rpy	662	selly "[what]"
elisanneS_character_procedures_f2323d0f	selly	You just have some jitters! And the answer for that is calisthenics and a facial workout. Let's loosen everything up!	game/elisanneS_character_procedures.rpy	663	selly "[what]"
elisanneS_character_procedures_2076fd2f	selly	Just breathe in... (wink, smile1)	game/elisanneS_character_procedures.rpy	667	selly "[what]"
elisanneS_character_procedures_214adee5	selly	...and breathe out... (wink, smile1)	game/elisanneS_character_procedures.rpy	671	selly "[what]"
elisanneS_character_procedures_f6f49572	selly	Breathe in... (angry, smile2)	game/elisanneS_character_procedures.rpy	675	selly "[what]"
elisanneS_character_procedures_1f0a92a3	selly	...and breathe out... (angry, smile2)	game/elisanneS_character_procedures.rpy	679	selly "[what]"
elisanneS_character_procedures_af80374e	selly	Breathe in... (blush, frown1)	game/elisanneS_character_procedures.rpy	683	selly "[what]"
elisanneS_character_procedures_c1cb3faa	selly	...and breathe out... (blush, frown1)	game/elisanneS_character_procedures.rpy	687	selly "[what]"
elisanneS_character_procedures_dc199ad6	selly	Breathe in... (flinch, frown2)	game/elisanneS_character_procedures.rpy	691	selly "[what]"
elisanneS_character_procedures_f260fa85	selly	...and breathe out... (flinch, frown2)	game/elisanneS_character_procedures.rpy	695	selly "[what]"
elisanneS_character_procedures_c9b20966	selly	Breathe in... (focused, frown3)	game/elisanneS_character_procedures.rpy	699	selly "[what]"
elisanneS_character_procedures_237dc750	selly	...and breathe out... (focused, frown3)	game/elisanneS_character_procedures.rpy	703	selly "[what]"
elisanneS_character_procedures_894e103c	selly	Breathe in... (relaxed, frown4)	game/elisanneS_character_procedures.rpy	707	selly "[what]"
elisanneS_character_procedures_cb04082e	selly	...and breathe out... (relaxed, frown4)	game/elisanneS_character_procedures.rpy	711	selly "[what]"
elisanneS_character_procedures_aa8025fc	selly	Breathe in... (sad, pout1)	game/elisanneS_character_procedures.rpy	715	selly "[what]"
elisanneS_character_procedures_d401c351	selly	...and breathe out... (sad, pout1)	game/elisanneS_character_procedures.rpy	719	selly "[what]"
elisanneS_character_procedures_aad7d646	selly	Two more to go! Breathe in... (squint, shout1)!	game/elisanneS_character_procedures.rpy	723	selly "[what]"
elisanneS_character_procedures_11f55742	selly	...and breathe out... (squint, shout1)!	game/elisanneS_character_procedures.rpy	727	selly "[what]"
elisanneS_character_procedures_9a816d00	selly	Last one! Breathe in... (surprised, shout1)!	game/elisanneS_character_procedures.rpy	731	selly "[what]"
elisanneS_character_procedures_63bee41f	selly	...and breathe out... (surprised, shout1)!	game/elisanneS_character_procedures.rpy	735	selly "[what]"
elisanneS_character_procedures_62328f90	selly	Whew! That was a great body AND facial workout!	game/elisanneS_character_procedures.rpy	738	selly "[what]"
elisanneS_character_procedures_8c0306fa	selly	Ok, I'm ready for the beach! Let's hope that I can make it the best vacation possible for everyone!	game/elisanneS_character_procedures.rpy	739	selly "[what]"
elisanne_character_procedures_51b83007	elly	Oh, hello, your Highness!	game/elisanne_character_procedures.rpy	469	elly "[what]"
elisanne_character_procedures_4a5375e6	elly	I must admit that I was surprised when you said you wanted to check my facial expressions.	game/elisanne_character_procedures.rpy	470	elly "[what]"
elisanne_character_procedures_d24669c9	elly	I'm a little nervous, but I suppose it won't be too bad if I imagine I'm an actor in a play.	game/elisanne_character_procedures.rpy	471	elly "[what]"
elisanne_character_procedures_c1fa2c95	elly	I guess this is what I look like when I'm... neutral?	game/elisanne_character_procedures.rpy	474	elly "[what]"
elisanne_character_procedures_a4c1b4f6	elly	And this is sort of... a second neutral expression (neutral2)?	game/elisanne_character_procedures.rpy	477	elly "[what]"
elisanne_character_procedures_ace2f705	elly	If I want to look neutral with closed eyes (closed_neutral), I suppose it would look like this.	game/elisanne_character_procedures.rpy	480	elly "[what]"
elisanne_character_procedures_7262b4e8	elly	This is what I look like when I'm focused.	game/elisanne_character_procedures.rpy	483	elly "[what]"
elisanne_character_procedures_185364d1	elly	I suppose this is more of a... relaxed expression?	game/elisanne_character_procedures.rpy	486	elly "[what]"
elisanne_character_procedures_1fb2e321	elly	And... this is more of a flinch.	game/elisanne_character_procedures.rpy	489	elly "[what]"
elisanne_character_procedures_67eb833c	elly	This is me acting... surprised!!	game/elisanne_character_procedures.rpy	492	elly "[what]"
elisanne_character_procedures_9af3be49	elly	You... you want to see me blush?! That is... quite uncouth, your Highness!	game/elisanne_character_procedures.rpy	495	elly "[what]"
elisanne_character_procedures_62ea6000	elly	Yes... I suppose I shouldn't have reacted so. This is me when i have sad eyes, i suppose.	game/elisanne_character_procedures.rpy	498	elly "[what]"
elisanne_character_procedures_8005ca97	elly	And this would be a slightly more pained expression.	game/elisanne_character_procedures.rpy	501	elly "[what]"
elisanne_character_procedures_d10c4053	elly	Oh! And, these are, uh, my angry eyes! Grr!	game/elisanne_character_procedures.rpy	504	elly "[what]"
elisanne_character_procedures_ae9a8b47	elly	Is that sufficient, your Highness?	game/elisanne_character_procedures.rpy	507	elly "[what]"
elisanne_character_procedures_07e9566f	elly	What? You want me to change my mouth as well?	game/elisanne_character_procedures.rpy	508	elly "[what]"
elisanne_character_procedures_7e8ba464	elly	Well, I suppose I can try.	game/elisanne_character_procedures.rpy	509	elly "[what]"
elisanne_character_procedures_d32aaf6d	elly	But... this is my normal smile (smile1), is it not?	game/elisanne_character_procedures.rpy	512	elly "[what]"
elisanne_character_procedures_21e8876b	elly	Well.. here is a second smile (smile2)!	game/elisanne_character_procedures.rpy	515	elly "[what]"
elisanne_character_procedures_4e3df695	elly	And a third one (smile3)!	game/elisanne_character_procedures.rpy	518	elly "[what]"
elisanne_character_procedures_cd6d9809	elly	Here's me frowning (frown1). Although I've heard it takes more muscles to frown than to smile.	game/elisanne_character_procedures.rpy	521	elly "[what]"
elisanne_character_procedures_2aa1ae70	elly	Well, we can make it a sort of paladin training regiment with this second one (frown2)!	game/elisanne_character_procedures.rpy	524	elly "[what]"
elisanne_character_procedures_5412a597	elly	And this is a pout (pout1). Don't I look cross?	game/elisanne_character_procedures.rpy	527	elly "[what]"
elisanne_character_procedures_2641d5c1	elly	And... a second one that's slightly smaller (pout2).	game/elisanne_character_procedures.rpy	530	elly "[what]"
elisanne_character_procedures_9d4e6b29	elly	And... here is a mighty shout!!! (shout1)	game/elisanne_character_procedures.rpy	533	elly "[what]"
elisanne_character_procedures_5c8ed806	elly	And an even louder one!!!! (shout2)	game/elisanne_character_procedures.rpy	536	elly "[what]"
elisanne_character_procedures_a6233c28	elly	What? I can stop now? Whew, I'm relieved.	game/elisanne_character_procedures.rpy	539	elly "[what]"
elisanne_character_procedures_caf8e1b8	elly	I do not fully understand why you asked me to do this, but...	game/elisanne_character_procedures.rpy	540	elly "[what]"
elisanne_character_procedures_03979a33	elly	...if i was able to assist you, that makes me happy.	game/elisanne_character_procedures.rpy	541	elly "[what]"
elisanne_character_procedures_34feaa52	elly	Let us both continue to do our best moving forward!	game/elisanne_character_procedures.rpy	542	elly "[what]"
emileG_character_procedures_4e3e8d67	emil	Hmmhmmhmm! It looks like I'm early to the classroom today!	game/emileG_character_procedures.rpy	465	emil "[what]"
emileG_character_procedures_815f28bb	emil	(neutral smile1) And that means I have the perfect chance to decide exactly how to pose as the class's model!	game/emileG_character_procedures.rpy	468	emil "[what]"
emileG_character_procedures_4ea17258	emil	(neutral2 smile2) It's a good thing I came equipped with this mirror! Now I can pick exactly the right face and angle to capture my unmatcheable brilliance!!	game/emileG_character_procedures.rpy	471	emil "[what]"
emileG_character_procedures_cec87714	emil	(closed_neutral smile3) Now... let me think... The class is used to most of my usual poses, so I've got to think of something really outside the box!!	game/emileG_character_procedures.rpy	474	emil "[what]"
emileG_character_procedures_815f28bb_1	emil	(neutral smile1) And that means I have the perfect chance to decide exactly how to pose as the class's model!	game/emileG_character_procedures.rpy	477	emil "[what]"
emileG_character_procedures_2bc924ef	emil	(angry frown1) How about... a dramatic battle pose! I could hold my scepter aloft with a dramatic expresison like this!!	game/emileG_character_procedures.rpy	480	emil "[what]"
emileG_character_procedures_1540923e	emil	(askance frown2) ...No, as much as I want to flout my military might, I don't think that's the impression I want to leave on these children...	game/emileG_character_procedures.rpy	483	emil "[what]"
emileG_character_procedures_cbf927d0	emil	(blush grimace1) I... I know too well what it's like for my family to be torn apart by war. I... I want to be remembered, but not for being a warmonger. Not anymore.	game/emileG_character_procedures.rpy	486	emil "[what]"
emileG_character_procedures_985820b1	emil	(focused grimace2) Ok, well... if not that, what SHOULD I do for a pose?	game/emileG_character_procedures.rpy	489	emil "[what]"
emileG_character_procedures_cad9831a	emil	(sad mutter1) What about... pathos! I'm the Artist King! To live in this world is to suffer, and if I strike an impassioned pose, these childern will be prepared for those tragedies!	game/emileG_character_procedures.rpy	492	emil "[what]"
emileG_character_procedures_4991b15e	emil	(cry pout1) Yes... the suffering of being outshone by all your siblings... (sniff) and being mocked by your own people... (sniffle) and having a vengeful ex-pactdragon with a vendetta against you...	game/emileG_character_procedures.rpy	495	emil "[what]"
emileG_character_procedures_8c20554b	emil	(squint sweat_grimace1) ...Okay, that's a little TOO real... if I start crying in front of a bunch of children, I'll never hear the end of it! Especially if it was ALSO in front of...	game/emileG_character_procedures.rpy	498	emil "[what]"
emileG_character_procedures_d724009f		(click)	game/emileG_character_procedures.rpy	500	"[what]"
emileG_character_procedures_c2fe254a	emil	(surprised mutter1) ...Mercur...y...	game/emileG_character_procedures.rpy	503	emil "[what]"
emileG_character_procedures_c468c8fa	emil	(shocked shout1) -M-M-MERCURY?!? H-HOW LONG HAVE YOU BEEN STANDING THERE?!?	game/emileG_character_procedures.rpy	506	emil "[what]"
emileG_character_procedures_cce5c74d	emil	I-I'll have you know that I was simply... rehearsing a PLAY for the children!!! Involving a... tragic hero character!!! It DEFINITELY wasn't about ME or anything!	game/emileG_character_procedures.rpy	509	emil "[what]"
emileG_character_procedures_156c9a3d	emil	Wh-WHY ARE YOU LOOKING AT ME LIKE THAT?!??!?	game/emileG_character_procedures.rpy	512	emil "[what]"
emotes_procedures_683b3515	eud	Time to test some emotes!	game/emotes_procedures.rpy	273	eud "[what]"
emotes_procedures_fb03e9a6	eud	This should show an angry speech bubble on the right.	game/emotes_procedures.rpy	277	eud "[what]"
emotes_procedures_15a2cb39	eud	This should show a dissapointed speech bubble on the right.	game/emotes_procedures.rpy	281	eud "[what]"
emotes_procedures_e0a6ae68	eud	This should show a question mark speech bubble on the right.	game/emotes_procedures.rpy	285	eud "[what]"
emotes_procedures_4e5c0dcb	eud	This should show an exclamation point speech bubble on the right.	game/emotes_procedures.rpy	289	eud "[what]"
emotes_procedures_8da4b861	eud	This should show a music note speech bubble on the right.	game/emotes_procedures.rpy	293	eud "[what]"
emotes_procedures_1921271e	eud	This should show a lightbulb speech bubble on the right.	game/emotes_procedures.rpy	297	eud "[what]"
emotes_procedures_2a3ba950	eud	This should show a heart speech bubble on the right.	game/emotes_procedures.rpy	301	eud "[what]"
emotes_procedures_75fbc793	eud	This should show a sweat drop bubble on the right.	game/emotes_procedures.rpy	305	eud "[what]"
eudenBF_character_procedures_ecb85408	beud	Hey there. I'm glad you came to check if all my 'files' are working.	game/eudenBF_character_procedures.rpy	419	beud "[what]"
eudenBF_character_procedures_5d59bded	beud	You're one of the few people holding this world together, so I appreciate your efforts.	game/eudenBF_character_procedures.rpy	420	beud "[what]"
eudenBF_character_procedures_bf6b9d4f	beud	I actually have no way to check my own appearance outside the universe like this, so you're the only one who can do this... sorry...	game/eudenBF_character_procedures.rpy	423	beud "[what]"
eudenBF_character_procedures_2ceb2788	beud	Well, let's run through them together, and then you can relax.	game/eudenBF_character_procedures.rpy	424	beud "[what]"
eudenBF_character_procedures_0a8fb2a7	beud	This is the 'focused' face and the 'frown1' mouth.	game/eudenBF_character_procedures.rpy	427	beud "[what]"
eudenBF_character_procedures_7d1522cd	beud	This is the 'focused2' face and the 'frown2' mouth.	game/eudenBF_character_procedures.rpy	430	beud "[what]"
eudenBF_character_procedures_16d57dc2	beud	This is the 'focused3' face and the 'frown3' mouth.	game/eudenBF_character_procedures.rpy	433	beud "[what]"
eudenBF_character_procedures_6bc717ef	beud	This is the 'angry' face and the 'grimace1' mouth.	game/eudenBF_character_procedures.rpy	436	beud "[what]"
eudenBF_character_procedures_3d6a7d62	beud	This is the 'flinch' face and the 'grimace2' mouth.	game/eudenBF_character_procedures.rpy	439	beud "[what]"
eudenBF_character_procedures_c5b24251	beud	This is the 'relaxed' face and the 'grin1' mouth.	game/eudenBF_character_procedures.rpy	442	beud "[what]"
eudenBF_character_procedures_e4f15a71	beud	This is the 'sad' face and the 'shout1' mouth.	game/eudenBF_character_procedures.rpy	445	beud "[what]"
eudenBF_character_procedures_b09327aa	beud	This is the 'sweat' face and the 'smile1' mouth.	game/eudenBF_character_procedures.rpy	448	beud "[what]"
eudenBF_character_procedures_9e0c84bd	beud	That's all the faces, but this is the 'smile2' mouth.	game/eudenBF_character_procedures.rpy	451	beud "[what]"
eudenBF_character_procedures_03b9f2ba	beud	And, of course, this is the 'smile3' mouth.	game/eudenBF_character_procedures.rpy	454	beud "[what]"
eudenBF_character_procedures_2bcb44d4	beud	Well, that's everything. Assuming you didn't see anything funny, that means my own personal stability is intact.	game/eudenBF_character_procedures.rpy	457	beud "[what]"
eudenBF_character_procedures_e0ef6e23	beud	But please also check on my friend's 'instantiation' too, if it's not too much trouble.	game/eudenBF_character_procedures.rpy	458	beud "[what]"
eudenBF_character_procedures_38cf4502	beud	And... I want to let you how much I appreciate you sticking around. It's nice to have some company.	game/eudenBF_character_procedures.rpy	459	beud "[what]"
eudenG_character_procedures_2f6b0c1a	geud	...	game/eudenG_character_procedures.rpy	1120	geud "[what]"
eudenG_character_procedures_c2b34d12	geud	Hmm?	game/eudenG_character_procedures.rpy	1123	geud "[what]"
eudenG_character_procedures_9b2b8525	geud	Oh, hey again! Nice seeing you drop by!	game/eudenG_character_procedures.rpy	1126	geud "[what]"
eudenG_character_procedures_ab89ca15	geud	Thanks for checking on my 'files' for if they're working.	game/eudenG_character_procedures.rpy	1127	geud "[what]"
eudenG_character_procedures_2cfff561	geud	I should probably warn you that I have a lot more expressions than normal.	game/eudenG_character_procedures.rpy	1130	geud "[what]"
eudenG_character_procedures_c0b39781	geud	Hopefully it's not too much of a bother for you.	game/eudenG_character_procedures.rpy	1131	geud "[what]"
eudenG_character_procedures_9e22554f	geud	This is the 'focused' face and 'frown1' mouth.	game/eudenG_character_procedures.rpy	1134	geud "[what]"
eudenG_character_procedures_ee09bc3a	geud	This is the 'relaxed' face and 'frown2' mouth.	game/eudenG_character_procedures.rpy	1137	geud "[what]"
eudenG_character_procedures_296b1d74	geud	This is the 'flinch' face and 'smile1' mouth.	game/eudenG_character_procedures.rpy	1140	geud "[what]"
eudenG_character_procedures_bdc461f7	geud	This is the 'sweat' face and 'grimace1' mouth.	game/eudenG_character_procedures.rpy	1143	geud "[what]"
eudenG_character_procedures_376eb6bc	geud	This is the 'focused2' face and 'frown3' mouth.	game/eudenG_character_procedures.rpy	1146	geud "[what]"
eudenG_character_procedures_9db737af	geud	This is the 'angry' face and 'grin1' mouth.	game/eudenG_character_procedures.rpy	1149	geud "[what]"
eudenG_character_procedures_bd56f906	geud	This is the 'angry2' face and 'frown4' mouth.	game/eudenG_character_procedures.rpy	1152	geud "[what]"
eudenG_character_procedures_413229f6	geud	This is the 'sad' face and 'shout1' mouth.	game/eudenG_character_procedures.rpy	1155	geud "[what]"
eudenG_character_procedures_f6dac981	geud	This is the 'pained' face and 'frown5' mouth.	game/eudenG_character_procedures.rpy	1158	geud "[what]"
eudenG_character_procedures_951e9228	geud	This is the 'broken' face and 'frown6' mouth.	game/eudenG_character_procedures.rpy	1161	geud "[what]"
eudenG_character_procedures_f7819e83	geud	I also have this 'frown7' mouth.	game/eudenG_character_procedures.rpy	1164	geud "[what]"
eudenG_character_procedures_32496d90	geud	Sorry if I seem a bit more upset at things angle.	game/eudenG_character_procedures.rpy	1167	geud "[what]"
eudenG_character_procedures_9c4cf89f	geud	How about this angle?	game/eudenG_character_procedures.rpy	1171	geud "[what]"
eudenG_character_procedures_1729121a	geud	This is the 'focused' face and 'smile1' mouth.	game/eudenG_character_procedures.rpy	1174	geud "[what]"
eudenG_character_procedures_cf8f237e	geud	This is the 'focused2' face and 'smile2' mouth.	game/eudenG_character_procedures.rpy	1177	geud "[what]"
eudenG_character_procedures_e88d1a17	geud	This is the 'relaxed' face and 'smile3' mouth.	game/eudenG_character_procedures.rpy	1180	geud "[what]"
eudenG_character_procedures_c3443013	geud	This is the 'relaxed2' face and 'smile4' mouth.	game/eudenG_character_procedures.rpy	1183	geud "[what]"
eudenG_character_procedures_326b8ca9	geud	This is the 'flinch' face and 'smile5' mouth.	game/eudenG_character_procedures.rpy	1186	geud "[what]"
eudenG_character_procedures_3aeda730	geud	This is the 'angry' face and 'smile6' mouth.	game/eudenG_character_procedures.rpy	1189	geud "[what]"
eudenG_character_procedures_89ae52a7	geud	This is the 'angry2' face and 'frown1' mouth.	game/eudenG_character_procedures.rpy	1192	geud "[what]"
eudenG_character_procedures_cbb7d203	geud	This is the 'surprised' face and 'frown2' mouth.	game/eudenG_character_procedures.rpy	1195	geud "[what]"
eudenG_character_procedures_1d6f91a1	geud	This is the 'blush' face and 'frown3' mouth.	game/eudenG_character_procedures.rpy	1198	geud "[what]"
eudenG_character_procedures_b9a63afd	geud	This is the 'surprised_blush' face and 'frown4' mouth.	game/eudenG_character_procedures.rpy	1201	geud "[what]"
eudenG_character_procedures_9769309b	geud	This is the 'sad' face and 'mumble1' mouth.	game/eudenG_character_procedures.rpy	1204	geud "[what]"
eudenG_character_procedures_4d2cf377	geud	This is the 'pained' face and 'sweat_frown1' mouth.	game/eudenG_character_procedures.rpy	1207	geud "[what]"
eudenG_character_procedures_566527f3	geud	This is the 'broken' face and 'shout1' mouth.	game/eudenG_character_procedures.rpy	1210	geud "[what]"
eudenG_character_procedures_a61b3eb2	geud	That doesn't mean I can't be upset at someone ('contempt1') at this angle if my friends are threatened.	game/eudenG_character_procedures.rpy	1213	geud "[what]"
eudenG_character_procedures_c2b34d12_1	geud	Hmm?	game/eudenG_character_procedures.rpy	1216	geud "[what]"
eudenG_character_procedures_4c546baf	geud	You want to see my "evil" face?	game/eudenG_character_procedures.rpy	1217	geud "[what]"
eudenG_character_procedures_cfb86124	geud	I think I have some contacts...\nHold on...	game/eudenG_character_procedures.rpy	1218	geud "[what]"
eudenG_character_procedures_2f6b0c1a_1	geud	...	game/eudenG_character_procedures.rpy	1221	geud "[what]"
eudenG_character_procedures_7192353c	geud	Mwahahaha! I am evil and such!\n('evil_focused' and 'evil_sneer1')	game/eudenG_character_procedures.rpy	1224	geud "[what]"
eudenG_character_procedures_820401f8	geud	I will get you and your little dog too!\n('evil_rage' and 'evil_murmur')	game/eudenG_character_procedures.rpy	1227	geud "[what]"
eudenG_character_procedures_46932c81	geud	Was that good?	game/eudenG_character_procedures.rpy	1230	geud "[what]"
eudenG_character_procedures_35c443cb	geud	That's great! I'm glad you're here to help us!	game/eudenG_character_procedures.rpy	1233	geud "[what]"
eudenG_character_procedures_558624c6	geud	Thanks again!	game/eudenG_character_procedures.rpy	1236	geud "[what]"
euden_character_procedures_e37f5c60	eud	Hey there! Thanks for trying out the Dragalia Lost Story Engine!	game/euden_character_procedures.rpy	578	eud "[what]"
euden_character_procedures_d7821ca0	eud	If you're delving into this file, it means you want to make sure all my animations are working properly.	game/euden_character_procedures.rpy	579	eud "[what]"
euden_character_procedures_d043862f	eud	I appreciate you taking the time to take care of me! Please make sure everything's in order, ok?	game/euden_character_procedures.rpy	580	eud "[what]"
euden_character_procedures_f0800f97	eud	This is the 'focused' face and 'smile1' mouth.	game/euden_character_procedures.rpy	583	eud "[what]"
euden_character_procedures_ea7de15f	eud	This is the 'focused2' face and 'smile2' mouth.	game/euden_character_procedures.rpy	586	eud "[what]"
euden_character_procedures_b2179972	eud	This is the 'focused3' face and 'smile3' mouth.	game/euden_character_procedures.rpy	589	eud "[what]"
euden_character_procedures_fe1817ee	eud	This is the 'angry' face and 'grimace3' mouth.	game/euden_character_procedures.rpy	592	eud "[what]"
euden_character_procedures_eb5347b9	eud	This is the 'blank' face and 'bigsmile1' mouth.	game/euden_character_procedures.rpy	595	eud "[what]"
euden_character_procedures_2ea14e6a	eud	This is the 'blush_focused' face and 'frown1' mouth.	game/euden_character_procedures.rpy	598	eud "[what]"
euden_character_procedures_c1683e4c	eud	This is the 'blush_surprised' face and 'grimace1' mouth.	game/euden_character_procedures.rpy	601	eud "[what]"
euden_character_procedures_031f65ef	eud	This is the 'flinch' face and 'grimace2' mouth.	game/euden_character_procedures.rpy	604	eud "[what]"
euden_character_procedures_8b928878	eud	This is the 'relaxed' face and 'smallsmile1' mouth.	game/euden_character_procedures.rpy	607	eud "[what]"
euden_character_procedures_0cf52e94	eud	This is the sad' face and 'skew_frown1' mouth.	game/euden_character_procedures.rpy	610	eud "[what]"
euden_character_procedures_bf19b36f	eud	This is the 'smirk' face and 'skew_smile1' mouth.	game/euden_character_procedures.rpy	613	eud "[what]"
euden_character_procedures_079cfd5f	eud	This is the 'surprised' face and 'shout1' mouth.	game/euden_character_procedures.rpy	616	eud "[what]"
euden_character_procedures_06ebaea0	eud	And, last but not least, this is the 'closed_focused' face and 'sweat_frown1' mouth.	game/euden_character_procedures.rpy	619	eud "[what]"
euden_character_procedures_9dff19e3	eud	Did everything come out ok? If not, let me know!	game/euden_character_procedures.rpy	622	eud "[what]"
euden_character_procedures_dbba037b	eud	And while you're here, please enjoy your time with the Dragalia Lost Story Engine.	game/euden_character_procedures.rpy	623	eud "[what]"
euden_character_procedures_27735961	eud	Thanks again!	game/euden_character_procedures.rpy	624	eud "[what]"
fiend_character_procedures_30d48e27	fie	...	game/fiend_character_procedures.rpy	81	fie "[what]"
fiend_character_procedures_30d48e27_1	fie	...	game/fiend_character_procedures.rpy	82	fie "[what]"
fiend_character_procedures_754d20a8	fie	...rawr?	game/fiend_character_procedures.rpy	83	fie "[what]"
fiend_character_procedures_5a88b240	fie	Rawr rawr rawr rawwwr.	game/fiend_character_procedures.rpy	84	fie "[what]"
fiend_character_procedures_fefdfea2	fie	(unintelligable gargling noises)	game/fiend_character_procedures.rpy	85	fie "[what]"
fiend_character_procedures_abfae273	fie	GROAAAAAAAR rawwwwr reeeee!!!	game/fiend_character_procedures.rpy	86	fie "[what]"
fiend_character_procedures_30d48e27_2	fie	...	game/fiend_character_procedures.rpy	87	fie "[what]"
fiend_character_procedures_b3e86788	fie	...Roar?	game/fiend_character_procedures.rpy	88	fie "[what]"
fiend_character_procedures_30d48e27_3	fie	...	game/fiend_character_procedures.rpy	89	fie "[what]"
fiend_character_procedures_ccb0729c	fie	Rawr.	game/fiend_character_procedures.rpy	94	fie "[what]"
fiend_character_procedures_955e509a	fie	Rawr?	game/fiend_character_procedures.rpy	99	fie "[what]"
fiend_character_procedures_041bec92	fie	Rawr!	game/fiend_character_procedures.rpy	104	fie "[what]"
fiend_character_procedures_e08822b9	fie	RAWR!!!	game/fiend_character_procedures.rpy	109	fie "[what]"
fiend_character_procedures_ba8f4ae4	fie	RAWR.	game/fiend_character_procedures.rpy	114	fie "[what]"
fiend_character_procedures_c4e0c920	fie	RAAAAAAAWR!!	game/fiend_character_procedures.rpy	119	fie "[what]"
fiend_character_procedures_467bd3c8	fie	...Trick or treat.	game/fiend_character_procedures.rpy	124	fie "[what]"
finni_character_procedures_efc0922c	fin	Hey everyone!	game/finni_character_procedures.rpy	601	fin "[what]"
